D:\car_data\IMG\center_2019_12_20_09_52_57_040.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_040.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_040.jpg,-0.25,1,0,30.17692
D:\car_data\IMG\center_2019_12_20_09_52_57_108.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_108.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_108.jpg,-0.45,1,0,30.15368
D:\car_data\IMG\center_2019_12_20_09_52_57_180.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_180.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_180.jpg,-0.6000001,1,0,30.13439
D:\car_data\IMG\center_2019_12_20_09_52_57_254.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_254.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_254.jpg,-0.8000001,1,0,30.11172
D:\car_data\IMG\center_2019_12_20_09_52_57_324.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_324.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_324.jpg,-0.9500002,1,0,30.09911
D:\car_data\IMG\center_2019_12_20_09_52_57_396.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_396.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_396.jpg,-1,1,0,30.10903
D:\car_data\IMG\center_2019_12_20_09_52_57_472.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_472.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_472.jpg,-1,1,0,30.11967
D:\car_data\IMG\center_2019_12_20_09_52_57_541.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_541.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_541.jpg,0,1,0,30.19049
D:\car_data\IMG\center_2019_12_20_09_52_57_610.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_610.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_610.jpg,0,1,0,30.17243
D:\car_data\IMG\center_2019_12_20_09_52_57_710.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_710.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_710.jpg,0,1,0,30.18048
D:\car_data\IMG\center_2019_12_20_09_52_57_805.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_805.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_805.jpg,0,1,0,30.188
D:\car_data\IMG\center_2019_12_20_09_52_57_899.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_899.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_899.jpg,0,1,0,30.18933
D:\car_data\IMG\center_2019_12_20_09_52_57_994.jpg,D:\car_data\IMG\left_2019_12_20_09_52_57_994.jpg,D:\car_data\IMG\right_2019_12_20_09_52_57_994.jpg,0,0.7143778,0,30.05683
D:\car_data\IMG\center_2019_12_20_09_52_58_092.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_092.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_092.jpg,0,0.4262983,0,29.76689
D:\car_data\IMG\center_2019_12_20_09_52_58_157.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_157.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_157.jpg,0,0.2262844,0,29.40844
D:\car_data\IMG\center_2019_12_20_09_52_58_252.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_252.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_252.jpg,0,0,0,28.71652
D:\car_data\IMG\center_2019_12_20_09_52_58_339.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_339.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_339.jpg,0,0,0,28.39778
D:\car_data\IMG\center_2019_12_20_09_52_58_430.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_430.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_430.jpg,0,0,0,27.63078
D:\car_data\IMG\center_2019_12_20_09_52_58_543.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_543.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_543.jpg,0,0,0,26.96615
D:\car_data\IMG\center_2019_12_20_09_52_58_616.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_616.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_616.jpg,0,0,0,26.38066
D:\car_data\IMG\center_2019_12_20_09_52_58_709.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_709.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_709.jpg,0,0.2783337,0,25.81321
D:\car_data\IMG\center_2019_12_20_09_52_58_798.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_798.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_798.jpg,0,0.5489001,0,25.72414
D:\car_data\IMG\center_2019_12_20_09_52_58_891.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_891.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_891.jpg,0,0.8266914,0,25.59672
D:\car_data\IMG\center_2019_12_20_09_52_58_982.jpg,D:\car_data\IMG\left_2019_12_20_09_52_58_982.jpg,D:\car_data\IMG\right_2019_12_20_09_52_58_982.jpg,0,0.5568078,0,26.1083
D:\car_data\IMG\center_2019_12_20_09_52_59_085.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_085.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_085.jpg,0,0.2521182,0,25.83568
D:\car_data\IMG\center_2019_12_20_09_52_59_163.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_163.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_163.jpg,0,0.009896725,0,25.88239
D:\car_data\IMG\center_2019_12_20_09_52_59_259.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_259.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_259.jpg,0.25,0,0,26.47508
D:\car_data\IMG\center_2019_12_20_09_52_59_349.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_349.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_349.jpg,0.5000001,0,0,26.41502
D:\car_data\IMG\center_2019_12_20_09_52_59_446.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_446.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_446.jpg,0.7,0.29064,0,26.05793
D:\car_data\IMG\center_2019_12_20_09_52_59_544.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_544.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_544.jpg,0.9500002,0.5853708,0,25.03552
D:\car_data\IMG\center_2019_12_20_09_52_59_611.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_611.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_611.jpg,1,0.3808491,0,25.48432
D:\car_data\IMG\center_2019_12_20_09_52_59_679.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_679.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_679.jpg,1,0.1798848,0,25.61873
D:\car_data\IMG\center_2019_12_20_09_52_59_746.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_746.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_746.jpg,1,0,0,25.32976
D:\car_data\IMG\center_2019_12_20_09_52_59_813.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_813.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_813.jpg,1,0,0,24.86969
D:\car_data\IMG\center_2019_12_20_09_52_59_884.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_884.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_884.jpg,1,0,0,24.87915
D:\car_data\IMG\center_2019_12_20_09_52_59_953.jpg,D:\car_data\IMG\left_2019_12_20_09_52_59_953.jpg,D:\car_data\IMG\right_2019_12_20_09_52_59_953.jpg,1,0,0,24.55895
D:\car_data\IMG\center_2019_12_20_09_53_00_020.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_020.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_020.jpg,1,0,0,24.32554
D:\car_data\IMG\center_2019_12_20_09_53_00_089.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_089.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_089.jpg,1,0.09760891,0,24.01042
D:\car_data\IMG\center_2019_12_20_09_53_00_163.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_163.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_163.jpg,1,0.3177024,0,24.07157
D:\car_data\IMG\center_2019_12_20_09_53_00_235.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_235.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_235.jpg,0,0.5296098,0,23.72639
D:\car_data\IMG\center_2019_12_20_09_53_00_302.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_302.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_302.jpg,0,0.7396874,0,23.47548
D:\car_data\IMG\center_2019_12_20_09_53_00_372.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_372.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_372.jpg,0,0.9435539,0,24.13898
D:\car_data\IMG\center_2019_12_20_09_53_00_469.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_469.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_469.jpg,0,1,0,25.00824
D:\car_data\IMG\center_2019_12_20_09_53_00_562.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_562.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_562.jpg,0,1,0,24.84911
D:\car_data\IMG\center_2019_12_20_09_53_00_657.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_657.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_657.jpg,0,1,0,25.27705
D:\car_data\IMG\center_2019_12_20_09_53_00_749.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_749.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_749.jpg,0,1,0,25.22182
D:\car_data\IMG\center_2019_12_20_09_53_00_843.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_843.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_843.jpg,-0.15,1,0,25.21838
D:\car_data\IMG\center_2019_12_20_09_53_00_937.jpg,D:\car_data\IMG\left_2019_12_20_09_53_00_937.jpg,D:\car_data\IMG\right_2019_12_20_09_53_00_937.jpg,-0.4,1,0,22.96854
D:\car_data\IMG\center_2019_12_20_09_53_01_039.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_039.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_039.jpg,-0.6500001,1,0,21.654
D:\car_data\IMG\center_2019_12_20_09_53_01_121.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_121.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_121.jpg,-0.8500001,1,0,20.34655
D:\car_data\IMG\center_2019_12_20_09_53_01_212.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_212.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_212.jpg,-1,0.9077974,0,12.35789
D:\car_data\IMG\center_2019_12_20_09_53_01_303.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_303.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_303.jpg,-1,0.6329857,0,10.94236
D:\car_data\IMG\center_2019_12_20_09_53_01_392.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_392.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_392.jpg,-1,0.3651742,0,9.749022
D:\car_data\IMG\center_2019_12_20_09_53_01_481.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_481.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_481.jpg,-1,0.1019512,0,5.882936
D:\car_data\IMG\center_2019_12_20_09_53_01_572.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_572.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_572.jpg,-1,0.1833133,0,4.356153
D:\car_data\IMG\center_2019_12_20_09_53_01_660.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_660.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_660.jpg,-1,0.4520674,0,3.874827
D:\car_data\IMG\center_2019_12_20_09_53_01_756.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_756.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_756.jpg,-1,0.7362334,0,4.04962
D:\car_data\IMG\center_2019_12_20_09_53_01_848.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_848.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_848.jpg,-1,1,0,5.460767
D:\car_data\IMG\center_2019_12_20_09_53_01_943.jpg,D:\car_data\IMG\left_2019_12_20_09_53_01_943.jpg,D:\car_data\IMG\right_2019_12_20_09_53_01_943.jpg,-1,1,0,6.684968
D:\car_data\IMG\center_2019_12_20_09_53_02_042.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_042.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_042.jpg,-1,1,0,6.213107
D:\car_data\IMG\center_2019_12_20_09_53_02_142.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_142.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_142.jpg,-1,1,0,5.702082
D:\car_data\IMG\center_2019_12_20_09_53_02_240.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_240.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_240.jpg,-1,1,0,5.37709
D:\car_data\IMG\center_2019_12_20_09_53_02_310.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_310.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_310.jpg,-1,1,0,5.19041
D:\car_data\IMG\center_2019_12_20_09_53_02_378.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_378.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_378.jpg,-1,1,0,5.066516
D:\car_data\IMG\center_2019_12_20_09_53_02_448.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_448.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_448.jpg,-1,1,0,4.784195
D:\car_data\IMG\center_2019_12_20_09_53_02_518.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_518.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_518.jpg,-1,1,0,4.512468
D:\car_data\IMG\center_2019_12_20_09_53_02_593.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_593.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_593.jpg,-1,1,0,4.154554
D:\car_data\IMG\center_2019_12_20_09_53_02_663.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_663.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_663.jpg,-1,1,0,3.908313
D:\car_data\IMG\center_2019_12_20_09_53_02_734.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_734.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_734.jpg,-1,1,0,3.471224
D:\car_data\IMG\center_2019_12_20_09_53_02_808.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_808.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_808.jpg,0,1,0,2.991725
D:\car_data\IMG\center_2019_12_20_09_53_02_883.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_883.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_883.jpg,0,1,0,2.86455
D:\car_data\IMG\center_2019_12_20_09_53_02_959.jpg,D:\car_data\IMG\left_2019_12_20_09_53_02_959.jpg,D:\car_data\IMG\right_2019_12_20_09_53_02_959.jpg,0,1,0,3.071577
D:\car_data\IMG\center_2019_12_20_09_53_03_031.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_031.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_031.jpg,0,1,0,3.450638
D:\car_data\IMG\center_2019_12_20_09_53_03_104.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_104.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_104.jpg,0,1,0,3.801028
D:\car_data\IMG\center_2019_12_20_09_53_03_177.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_177.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_177.jpg,0,1,0,4.272553
D:\car_data\IMG\center_2019_12_20_09_53_03_251.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_251.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_251.jpg,0,1,0,4.80553
D:\car_data\IMG\center_2019_12_20_09_53_03_325.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_325.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_325.jpg,0,1,0,5.285554
D:\car_data\IMG\center_2019_12_20_09_53_03_400.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_400.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_400.jpg,0,1,0,6.236502
D:\car_data\IMG\center_2019_12_20_09_53_03_477.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_477.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_477.jpg,0,1,0,7.030947
D:\car_data\IMG\center_2019_12_20_09_53_03_549.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_549.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_549.jpg,0,1,0,6.791166
D:\car_data\IMG\center_2019_12_20_09_53_03_623.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_623.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_623.jpg,-0.15,1,0,6.715613
D:\car_data\IMG\center_2019_12_20_09_53_03_694.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_694.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_694.jpg,-0.35,1,0,7.080661
D:\car_data\IMG\center_2019_12_20_09_53_03_767.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_767.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_767.jpg,-0.5500001,1,0,7.985785
D:\car_data\IMG\center_2019_12_20_09_53_03_841.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_841.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_841.jpg,-0.7,1,0,8.721034
D:\car_data\IMG\center_2019_12_20_09_53_03_910.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_910.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_910.jpg,-0.9000002,1,0,9.191571
D:\car_data\IMG\center_2019_12_20_09_53_03_986.jpg,D:\car_data\IMG\left_2019_12_20_09_53_03_986.jpg,D:\car_data\IMG\right_2019_12_20_09_53_03_986.jpg,-1,1,0,9.530802
D:\car_data\IMG\center_2019_12_20_09_53_04_058.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_058.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_058.jpg,-1,1,0,10.05645
D:\car_data\IMG\center_2019_12_20_09_53_04_132.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_132.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_132.jpg,-1,1,0,10.63111
D:\car_data\IMG\center_2019_12_20_09_53_04_208.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_208.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_208.jpg,0,1,0,11.15911
D:\car_data\IMG\center_2019_12_20_09_53_04_280.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_280.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_280.jpg,0,1,0,11.59459
D:\car_data\IMG\center_2019_12_20_09_53_04_356.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_356.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_356.jpg,0,1,0,12.07663
D:\car_data\IMG\center_2019_12_20_09_53_04_427.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_427.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_427.jpg,0,1,0,12.89378
D:\car_data\IMG\center_2019_12_20_09_53_04_508.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_508.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_508.jpg,0,1,0,13.48525
D:\car_data\IMG\center_2019_12_20_09_53_04_579.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_579.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_579.jpg,0,1,0,13.82984
D:\car_data\IMG\center_2019_12_20_09_53_04_648.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_648.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_648.jpg,0,1,0,14.74842
D:\car_data\IMG\center_2019_12_20_09_53_04_725.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_725.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_725.jpg,0,1,0,15.31577
D:\car_data\IMG\center_2019_12_20_09_53_04_795.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_795.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_795.jpg,0,1,0,16.06644
D:\car_data\IMG\center_2019_12_20_09_53_04_871.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_871.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_871.jpg,0,1,0,16.78708
D:\car_data\IMG\center_2019_12_20_09_53_04_944.jpg,D:\car_data\IMG\left_2019_12_20_09_53_04_944.jpg,D:\car_data\IMG\right_2019_12_20_09_53_04_944.jpg,0,1,0,17.33483
D:\car_data\IMG\center_2019_12_20_09_53_05_016.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_016.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_016.jpg,0,1,0,18.13796
D:\car_data\IMG\center_2019_12_20_09_53_05_092.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_092.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_092.jpg,0,1,0,18.96353
D:\car_data\IMG\center_2019_12_20_09_53_05_162.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_162.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_162.jpg,0,1,0,19.5965
D:\car_data\IMG\center_2019_12_20_09_53_05_238.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_238.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_238.jpg,0,1,0,20.44194
D:\car_data\IMG\center_2019_12_20_09_53_05_310.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_310.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_310.jpg,-0.2,1,0,21.27863
D:\car_data\IMG\center_2019_12_20_09_53_05_382.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_382.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_382.jpg,-0.35,1,0,21.89738
D:\car_data\IMG\center_2019_12_20_09_53_05_457.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_457.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_457.jpg,0,1,0,22.73772
D:\car_data\IMG\center_2019_12_20_09_53_05_527.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_527.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_527.jpg,0,1,0,23.72218
D:\car_data\IMG\center_2019_12_20_09_53_05_596.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_596.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_596.jpg,-0.15,1,0,24.37494
D:\car_data\IMG\center_2019_12_20_09_53_05_668.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_668.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_668.jpg,-0.35,1,0,25.09901
D:\car_data\IMG\center_2019_12_20_09_53_05_741.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_741.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_741.jpg,-0.5000001,1,0,25.5831
D:\car_data\IMG\center_2019_12_20_09_53_05_810.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_810.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_810.jpg,-0.7,1,0,26.15221
D:\car_data\IMG\center_2019_12_20_09_53_05_882.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_882.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_882.jpg,0,1,0,26.56274
D:\car_data\IMG\center_2019_12_20_09_53_05_956.jpg,D:\car_data\IMG\left_2019_12_20_09_53_05_956.jpg,D:\car_data\IMG\right_2019_12_20_09_53_05_956.jpg,0,1,0,27.25418
D:\car_data\IMG\center_2019_12_20_09_53_06_026.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_026.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_026.jpg,0,1,0,27.98588
D:\car_data\IMG\center_2019_12_20_09_53_06_098.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_098.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_098.jpg,0,1,0,28.54019
D:\car_data\IMG\center_2019_12_20_09_53_06_172.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_172.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_172.jpg,0,1,0,29.27687
D:\car_data\IMG\center_2019_12_20_09_53_06_244.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_244.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_244.jpg,0,1,0,29.82595
D:\car_data\IMG\center_2019_12_20_09_53_06_317.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_317.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_317.jpg,0,0.7805482,0,30.1244
D:\car_data\IMG\center_2019_12_20_09_53_06_391.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_391.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_391.jpg,0,0.5593036,0,30.06647
D:\car_data\IMG\center_2019_12_20_09_53_06_460.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_460.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_460.jpg,0,0.3501835,0,30.05656
D:\car_data\IMG\center_2019_12_20_09_53_06_531.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_531.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_531.jpg,0,0.1380727,0,29.95803
D:\car_data\IMG\center_2019_12_20_09_53_06_604.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_604.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_604.jpg,0,0,0,29.82432
D:\car_data\IMG\center_2019_12_20_09_53_06_674.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_674.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_674.jpg,0,0.1042548,0,29.61567
D:\car_data\IMG\center_2019_12_20_09_53_06_743.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_743.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_743.jpg,0,0.3098985,0,29.56351
D:\car_data\IMG\center_2019_12_20_09_53_06_812.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_812.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_812.jpg,0,0.5161995,0,29.75332
D:\car_data\IMG\center_2019_12_20_09_53_06_884.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_884.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_884.jpg,0,0.731616,0,30.00426
D:\car_data\IMG\center_2019_12_20_09_53_06_955.jpg,D:\car_data\IMG\left_2019_12_20_09_53_06_955.jpg,D:\car_data\IMG\right_2019_12_20_09_53_06_955.jpg,-0.1,0.9462702,0,30.18255
D:\car_data\IMG\center_2019_12_20_09_53_07_025.jpg,D:\car_data\IMG\left_2019_12_20_09_53_07_025.jpg,D:\car_data\IMG\right_2019_12_20_09_53_07_025.jpg,0,1,0,30.18486
